SYMBOL,bb_Window,rsi_Window,stddev_Window,Returns,Sharpe_Ratio,Profit_Factor,Win_Rate,Number_of_Trade,Max_Drawdown,Mean_DrawDown,Recovery_Factor,R_Squared,Event_Over_Fitting,Parameter
LTCUSDT,10,12,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_3
LTCUSDT,10,12,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_4
LTCUSDT,10,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_5
LTCUSDT,10,14,2,-0.05045610000000003,0.04671290385152437,0.9426586096126869,70.17543859649122,57,37.45519535931703,-11.057295110408267,0.13471055087541817,0.005692039729411458,-76.87991937545652,bb_10-rsi_14-stddev_2
LTCUSDT,10,14,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_3
LTCUSDT,10,14,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_4
LTCUSDT,10,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_5
LTCUSDT,20,10,2,0.005215999999998786,0.2371587809356441,1.0043896357132533,66.90647482014388,139,36.8670324586031,-12.322288831040918,0.014148141719449968,0.0017604519973426491,1158.3653118613356,bb_20-rsi_10-stddev_2
LTCUSDT,20,10,3,0.05444840000000006,0.41241976370648376,1.0799843581547721,69.23076923076923,39,31.43925071926742,-9.976628601421982,0.17318606122706218,0.049072739000010634,52.86127232388892,bb_20-rsi_10-stddev_3
LTCUSDT,20,10,4,-0.14200230000000005,-0.3327018804483388,0.33608759013516953,50.0,2,39.99560537105664,-12.429295251311421,0.35504475724916,0.7030655326759447,,bb_20-rsi_10-stddev_4
LTCUSDT,20,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_10-stddev_5
LTCUSDT,20,12,2,0.14307889999999845,0.7139749410815669,1.14706927172192,67.0,100,28.792237821002974,-7.49583842226908,0.49693567026466823,0.2304290137356626,39.838823194755356,bb_20-rsi_12-stddev_2
LTCUSDT,20,12,3,0.07646179999999973,0.4907494577396152,1.1287234823410879,69.6969696969697,33,30.03848107438779,-9.742760380360169,0.25454615967647787,0.0963193639406128,24.473718902772614,bb_20-rsi_12-stddev_3
LTCUSDT,20,12,4,-0.14200230000000005,-0.3327018804483388,0.33608759013516953,50.0,2,39.99560537105664,-12.429295251311421,0.35504475724916,0.7030655326759447,,bb_20-rsi_12-stddev_4
LTCUSDT,20,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_12-stddev_5
LTCUSDT,20,14,2,0.09255699999999976,0.5449039459846606,1.1032624448332402,72.05882352941177,68,31.150312976347884,-8.76606933636219,0.2971302409394003,0.150809773677808,50.07551238696181,bb_20-rsi_14-stddev_2
LTCUSDT,20,14,3,-0.037936900000000405,0.11207490853217261,0.9309180348526407,62.5,24,25.97196288429845,-9.60034442646877,0.14606866708151447,0.1776269401586973,,bb_20-rsi_14-stddev_3
LTCUSDT,20,14,4,-0.14200230000000005,-0.3327018804483388,0.33608759013516953,50.0,2,39.99560537105664,-12.429295251311421,0.35504475724916,0.7030655326759447,,bb_20-rsi_14-stddev_4
LTCUSDT,20,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_14-stddev_5
XLMUSDT,10,10,2,-0.0004980669999999979,-1.1901651605824322,0.6532556860506397,54.08163265306123,98,0.0736382499373689,-0.02634786818085411,0.6763699577646344,0.7316849987697618,-15.017168372929717,bb_10-rsi_10-stddev_2
XLMUSDT,10,10,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_3
XLMUSDT,10,10,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_4
XLMUSDT,10,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_5
XLMUSDT,10,12,2,-0.00015348100000000031,-0.38238088832822215,0.8519446368384186,59.42028985507246,69,0.0531496783924279,-0.01455910273020137,0.28877126756399407,0.047434477791793994,-40.67367947824139,bb_10-rsi_12-stddev_2
XLMUSDT,10,12,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_3
XLMUSDT,10,12,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_4
XLMUSDT,10,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_5
XLMUSDT,10,14,2,-0.00014863700000000062,-0.38756099470167416,0.8402604632368106,59.183673469387756,49,0.07027445437559621,-0.02069761877158432,0.211509290709793,0.28888099948869295,-29.82552796410032,bb_10-rsi_14-stddev_2
XLMUSDT,10,14,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_3
XLMUSDT,10,14,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_4
XLMUSDT,10,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_5
XLMUSDT,20,10,2,-0.0004461130000000005,-1.0794157373782993,0.7230056334827438,57.14285714285714,119,0.05736867146344249,-0.018359816445802188,0.777624770837304,0.6177755081005103,-22.165604902793653,bb_20-rsi_10-stddev_2
XLMUSDT,20,10,3,0.0002213219999999999,0.5379738461544715,1.2725130271180758,54.83870967741935,31,0.06581823620853688,-0.02228002637699567,0.33626242930419575,0.18131294405321963,42.041093971679295,bb_20-rsi_10-stddev_3
XLMUSDT,20,10,4,0.0004993160000000001,1.3409063280115632,inf,100.0,2,0.03637797920820196,-0.00603925787474039,1.3725776166462313,0.6774861176943514,,bb_20-rsi_10-stddev_4
XLMUSDT,20,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_10-stddev_5
XLMUSDT,20,12,2,-1.2250000000009475e-06,-0.0026359965080637606,0.9989636218581871,61.36363636363637,88,0.04215785126293614,-0.010533925853911812,0.002905745817927701,0.1497881866512789,-6831.853061219395,bb_20-rsi_12-stddev_2
XLMUSDT,20,12,3,0.000154435,0.3532267390708801,1.2062424963575191,52.0,25,0.07343722183150714,-0.0260827129179489,0.21029526464703757,0.07196064208392183,,bb_20-rsi_12-stddev_3
XLMUSDT,20,12,4,0.0004993160000000001,1.3409063280115632,inf,100.0,2,0.03637797920820196,-0.00603925787474039,1.3725776166462313,0.6774861176943514,,bb_20-rsi_12-stddev_4
XLMUSDT,20,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_12-stddev_5
XLMUSDT,20,14,2,8.373799999999987e-05,0.21000278230210262,1.0907445697169882,62.903225806451616,62,0.049512665636686215,-0.014977468827961292,0.16912440266184037,0.06362767195984553,59.81506603931307,bb_20-rsi_14-stddev_2
XLMUSDT,20,14,3,0.0002744219999999997,0.632377692135151,1.4811930667461568,50.0,22,0.0705298495750406,-0.025853832756859464,0.3890863253692708,0.10625195484905081,,bb_20-rsi_14-stddev_3
XLMUSDT,20,14,4,0.0004993160000000001,1.3409063280115632,inf,100.0,2,0.03637797920820196,-0.00603925787474039,1.3725776166462313,0.6774861176943514,,bb_20-rsi_14-stddev_4
XLMUSDT,20,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_14-stddev_5
SUIUSDT,10,10,2,0.007284677999999996,1.1479472865228941,1.3257231474107478,62.06896551724138,116,1.06691894421862,-0.4512694822792199,0.6827770787531643,0.05896449734761222,25.440680837231273,bb_10-rsi_10-stddev_2
SUIUSDT,10,10,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_3
SUIUSDT,10,10,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_4
SUIUSDT,10,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_5
SUIUSDT,10,12,2,0.006683740999999988,1.115941223301771,1.3389451621867772,66.26506024096386,83,1.1011790453720804,-0.4607161827504656,0.606962239981746,0.04311323102831266,18.118550299899454,bb_10-rsi_12-stddev_2
SUIUSDT,10,12,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_3
SUIUSDT,10,12,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_4
SUIUSDT,10,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_5
SUIUSDT,10,14,2,0.0052328649999999945,0.8830323864046673,1.2670589518372553,63.33333333333333,60,1.0569186127125763,-0.4396835962250221,0.4951057666181006,0.029137094233090632,18.65474840264369,bb_10-rsi_14-stddev_2
SUIUSDT,10,14,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_3
SUIUSDT,10,14,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_4
SUIUSDT,10,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_5
SUIUSDT,20,10,2,0.0015607350000000008,0.2529952782234802,1.0567540020637816,63.04347826086957,138,1.1684957535534335,-0.48329281398585294,0.13356787949410642,0.06562675839222265,106.12478095256448,bb_20-rsi_10-stddev_2
SUIUSDT,20,10,3,0.0017954460000000028,0.27559106899532804,1.1398262971060578,43.75,32,0.7187785983779671,-0.2345479636131877,0.24979124365301067,0.4648989651341805,68.69017725957792,bb_20-rsi_10-stddev_3
SUIUSDT,20,10,4,0.0008314450000000006,0.0959610300645997,inf,100.0,1,1.6889149669875314,-0.7750884672166354,0.049229535900378985,0.4037510109044654,,bb_20-rsi_10-stddev_4
SUIUSDT,20,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_10-stddev_5
SUIUSDT,20,12,2,-0.00021464900000000564,-0.028673463047784346,0.9897543466068423,59.13978494623656,93,0.8948117920376863,-0.33143860667216496,0.02398817292195065,0.09959761223830299,-556.0615702844983,bb_20-rsi_12-stddev_2
SUIUSDT,20,12,3,0.005176502999999995,0.7778111440421356,1.444355961495524,50.0,26,0.8289791540269764,-0.2684120516199694,0.6244430845882938,0.461569363272482,18.296857163996645,bb_20-rsi_12-stddev_3
SUIUSDT,20,12,4,0.0008314450000000006,0.0959610300645997,inf,100.0,1,1.6889149669875314,-0.7750884672166354,0.049229535900378985,0.4037510109044654,,bb_20-rsi_12-stddev_4
SUIUSDT,20,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_12-stddev_5
SUIUSDT,20,14,2,0.004560270999999994,0.7350271215711798,1.2192705743874495,62.5,72,1.1380722817674993,-0.4954387723547484,0.4007013502620063,0.07310819347949571,25.229953219885406,bb_20-rsi_14-stddev_2
SUIUSDT,20,14,3,0.0055986879999999975,0.8117693428127618,1.3883712975466593,56.52173913043478,23,1.068258775190667,-0.4269067268603835,0.5240947352855325,0.36032192854004064,,bb_20-rsi_14-stddev_3
SUIUSDT,20,14,4,0.0008314450000000006,0.0959610300645997,inf,100.0,1,1.6889149669875314,-0.7750884672166354,0.049229535900378985,0.4037510109044654,,bb_20-rsi_14-stddev_4
SUIUSDT,20,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_14-stddev_5
DOTUSDT,10,10,2,-0.025797159999999996,-0.7331608246692227,0.8048490367596715,63.888888888888886,108,5.166768113923714,-2.204295820722326,0.49929006743074594,0.029649007730730204,-30.299428309162725,bb_10-rsi_10-stddev_2
DOTUSDT,10,10,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_3
DOTUSDT,10,10,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_4
DOTUSDT,10,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_5
DOTUSDT,10,12,2,-0.02853623000000007,-0.8177318055909081,0.7404996596222505,61.97183098591549,71,5.943654515260421,-2.047309554606001,0.48011252886137434,0.14208564549605085,-31.046151856779943,bb_10-rsi_12-stddev_2
DOTUSDT,10,12,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_3
DOTUSDT,10,12,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_4
DOTUSDT,10,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_5
DOTUSDT,10,14,2,0.001954439999999993,0.084988502268235,1.0240138123284763,67.24137931034483,58,5.175092686371197,-1.8040735993213626,0.03776628011218205,0.07774826039899152,370.29826446450227,bb_10-rsi_14-stddev_2
DOTUSDT,10,14,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_3
DOTUSDT,10,14,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_4
DOTUSDT,10,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_5
DOTUSDT,20,10,2,-0.03687210000000001,-1.0563235758164753,0.7519211392327393,65.60000000000001,125,6.613192767544918,-2.766252803260641,0.5575536854294422,0.45146433425623966,-21.2815889249595,bb_20-rsi_10-stddev_2
DOTUSDT,20,10,3,-0.02627442999999995,-0.7205859691983411,0.6378986336733602,48.38709677419355,31,4.964670892366108,-2.0679400383997857,0.5292280308126899,0.17043199081604976,-14.900569108444978,bb_20-rsi_10-stddev_3
DOTUSDT,20,10,4,-0.02509875,-0.577884792102232,0.0,0.0,1,7.817208000543053,-3.5796060470622804,0.3210705151795426,0.3482992482181565,,bb_20-rsi_10-stddev_4
DOTUSDT,20,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_10-stddev_5
DOTUSDT,20,12,2,-0.037886480000000014,-1.095307258335962,0.6902472365753158,60.0,85,6.473168581410849,-2.2697321551172434,0.5852849269027152,0.4189343670582756,-13.790360703871166,bb_20-rsi_12-stddev_2
DOTUSDT,20,12,3,-0.014637799999999989,-0.38527396954976917,0.7147561256267199,51.85185185185185,27,4.114581176537834,-1.8158931468524195,0.355754313062716,0.0025278022623773655,-23.294984218939987,bb_20-rsi_12-stddev_3
DOTUSDT,20,12,4,-0.02509875,-0.577884792102232,0.0,0.0,1,7.817208000543053,-3.5796060470622804,0.3210705151795426,0.3482992482181565,,bb_20-rsi_12-stddev_4
DOTUSDT,20,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_12-stddev_5
DOTUSDT,20,14,2,-0.024683940000000053,-0.6984514782780072,0.7643949778325145,63.23529411764706,68,5.422211869112791,-1.9877613212491103,0.4552374675842196,0.15325223843699665,-18.220154481010752,bb_20-rsi_14-stddev_2
DOTUSDT,20,14,3,0.017539120000000023,0.5407150417073215,1.4959357524562633,57.89473684210527,19,3.8563904270909832,-1.6443261412605024,0.45480664708605306,0.3109869823856929,,bb_20-rsi_14-stddev_3
DOTUSDT,20,14,4,-0.02509875,-0.577884792102232,0.0,0.0,1,7.817208000543053,-3.5796060470622804,0.3210705151795426,0.3482992482181565,,bb_20-rsi_14-stddev_4
DOTUSDT,20,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_14-stddev_5
ALGOUSDT,10,10,2,-0.0007427950000000014,-0.7457555370462959,0.7841021621029313,62.0,100,0.1604323097855409,-0.06652885560448035,0.46299588966395744,0.09054633090656106,-29.97273810405295,bb_10-rsi_10-stddev_2
ALGOUSDT,10,10,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_3
ALGOUSDT,10,10,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_4
ALGOUSDT,10,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_5
ALGOUSDT,10,12,2,-0.00038405099999999913,-0.38098091694762287,0.879687454477617,64.86486486486487,74,0.15141287103725976,-0.07054052928636066,0.25364488327117957,0.0022073774077190356,-59.35129448953406,bb_10-rsi_12-stddev_2
ALGOUSDT,10,12,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_3
ALGOUSDT,10,12,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_4
ALGOUSDT,10,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_5
ALGOUSDT,10,14,2,-0.00041330299999999876,-0.4322159275087924,0.8515046319583573,68.75,48,0.14961165864939563,-0.06883932138532592,0.27625053002623623,0.0027274711598734847,-35.77338659530675,bb_10-rsi_14-stddev_2
ALGOUSDT,10,14,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_3
ALGOUSDT,10,14,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_4
ALGOUSDT,10,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_5
ALGOUSDT,20,10,2,-0.0009922750000000034,-1.0021602562702727,0.7543651839832067,59.84251968503938,127,0.16904844545226894,-0.07685757022149788,0.5869767079758054,0.2248902504597564,-22.105997161405213,bb_20-rsi_10-stddev_2
ALGOUSDT,20,10,3,-0.0001719059999999993,-0.16003261010136188,0.9094858565398265,56.00000000000001,25,0.20115238812253855,-0.09200402817082641,0.0854605812063624,0.03204489505376307,,bb_20-rsi_10-stddev_3
ALGOUSDT,20,10,4,9.485400000000005e-05,0.08282433028945764,inf,100.0,2,0.1811445629800179,-0.09190976124022092,0.05236370247031009,0.0012143257056733692,,bb_20-rsi_10-stddev_4
ALGOUSDT,20,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_10-stddev_5
ALGOUSDT,20,12,2,-0.0011136690000000005,-1.131997113411372,0.7064966019651595,59.55056179775281,89,0.2121622654019384,-0.09361502669331898,0.5249137955282343,0.41167907113680435,-15.79748022078374,bb_20-rsi_12-stddev_2
ALGOUSDT,20,12,3,4.8780999999999965e-05,0.04631437682151185,1.0258865208709111,62.5,24,0.17578480656720297,-0.08616331777231491,0.02775040741723652,0.018868077128354255,,bb_20-rsi_12-stddev_3
ALGOUSDT,20,12,4,9.485400000000005e-05,0.08282433028945764,inf,100.0,2,0.1811445629800179,-0.09190976124022092,0.05236370247031009,0.0012143257056733692,,bb_20-rsi_12-stddev_4
ALGOUSDT,20,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_12-stddev_5
ALGOUSDT,20,14,2,1.7422000000000966e-05,0.018742170031810234,1.0060058507231362,66.66666666666666,63,0.15144463663545604,-0.06557030273891186,0.01150387388226738,0.05539990646307047,1113.8582252324045,bb_20-rsi_14-stddev_2
ALGOUSDT,20,14,3,-8.888000000000049e-05,-0.08266147145977792,0.9498697108822431,57.89473684210527,19,0.17888487091685112,-0.08200942921370623,0.049685588023435194,0.0016999166582805092,,bb_20-rsi_14-stddev_3
ALGOUSDT,20,14,4,9.485400000000005e-05,0.08282433028945764,inf,100.0,2,0.1811445629800179,-0.09190976124022092,0.05236370247031009,0.0012143257056733692,,bb_20-rsi_14-stddev_4
ALGOUSDT,20,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_14-stddev_5
ATOMUSDT,10,10,2,-0.06744309000000004,-1.634777814574982,0.5933039207770148,58.76288659793815,97,8.171835891059986,-3.5775207483685163,0.825311360863022,0.8607377806788118,-8.355496908578786,bb_10-rsi_10-stddev_2
ATOMUSDT,10,10,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_3
ATOMUSDT,10,10,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_4
ATOMUSDT,10,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_5
ATOMUSDT,10,12,2,-0.05777531000000011,-1.5150342710113236,0.628341451346024,59.70149253731343,67,8.83468213099513,-3.611113399447033,0.6539602573510174,0.7652311490037165,-12.548015060412487,bb_10-rsi_12-stddev_2
ATOMUSDT,10,12,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_3
ATOMUSDT,10,12,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_4
ATOMUSDT,10,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_5
ATOMUSDT,10,14,2,-0.05235886000000004,-1.3797485648490666,0.5892575165902864,47.82608695652174,46,9.427448333914711,-3.923854743473646,0.5553873980050573,0.7008719790519566,-9.506270380982324,bb_10-rsi_14-stddev_2
ATOMUSDT,10,14,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_3
ATOMUSDT,10,14,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_4
ATOMUSDT,10,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_5
ATOMUSDT,20,10,2,-0.035046869999999994,-0.8744911468397487,0.8041197217636836,60.629921259842526,127,8.353546802364797,-3.378948513010465,0.4195447853369136,0.22641702948027254,-27.454175032844137,bb_20-rsi_10-stddev_2
ATOMUSDT,20,10,3,-0.040095870000000124,-1.0319275226079871,0.5954492126489525,44.44444444444444,27,7.750310907318825,-3.3580114501120786,0.5173453101363524,0.7494487576603697,-8.867167865418546,bb_20-rsi_10-stddev_3
ATOMUSDT,20,10,4,-0.02216941000000001,-0.4686349554051473,0.0,0.0,2,7.6706111738443,-3.9691096808356843,0.2890175176079133,0.4750352088581792,,bb_20-rsi_10-stddev_4
ATOMUSDT,20,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_10-stddev_5
ATOMUSDT,20,12,2,-0.042151910000000126,-1.1029426360065562,0.7363312395291808,59.09090909090909,88,8.32598707760438,-3.265698751325003,0.5062692219806857,0.5673914573813877,-17.18982793425017,bb_20-rsi_12-stddev_2
ATOMUSDT,20,12,3,-0.0243668200000001,-0.6225082566111684,0.724250683295717,52.0,25,7.489587752289106,-3.267389658438154,0.32534260637446516,0.44288260335532204,,bb_20-rsi_12-stddev_3
ATOMUSDT,20,12,4,-0.02216941000000001,-0.4686349554051473,0.0,0.0,2,7.6706111738443,-3.9691096808356843,0.2890175176079133,0.4750352088581792,,bb_20-rsi_12-stddev_4
ATOMUSDT,20,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_12-stddev_5
ATOMUSDT,20,14,2,-0.044608089999999975,-1.177106754409578,0.6886577510509387,51.724137931034484,58,9.140505322542525,-3.4906466612142273,0.4880265196059399,0.49527549238375435,-17.121238322465718,bb_20-rsi_14-stddev_2
ATOMUSDT,20,14,3,-0.011514440000000023,-0.27750078684967416,0.8501489213451152,45.0,20,6.63972119439843,-2.9833929299506496,0.17341752255673218,0.18526697679746484,,bb_20-rsi_14-stddev_3
ATOMUSDT,20,14,4,-0.02216941000000001,-0.4686349554051473,0.0,0.0,2,7.6706111738443,-3.9691096808356843,0.2890175176079133,0.4750352088581792,,bb_20-rsi_14-stddev_4
ATOMUSDT,20,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_14-stddev_5
LUNCUSDT,10,10,2,5.522032999999985e-07,0.7407649692566226,1.2451418193773731,63.30275229357798,109,7.638958177125232e-05,-2.1985715158761028e-05,0.7228777631661404,0.4902308814512658,55.62136879660079,bb_10-rsi_10-stddev_2
LUNCUSDT,10,10,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_3
LUNCUSDT,10,10,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_4
LUNCUSDT,10,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_10-stddev_5
LUNCUSDT,10,12,2,9.397951e-07,1.3551125926764391,1.5598755732901384,66.23376623376623,77,0.00010587655732141599,-4.3188371305041415e-05,0.8876328469455294,0.35524382532699317,24.53928154126361,bb_10-rsi_12-stddev_2
LUNCUSDT,10,12,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_3
LUNCUSDT,10,12,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_4
LUNCUSDT,10,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_12-stddev_5
LUNCUSDT,10,14,2,5.485031000000006e-07,0.7529939092575472,1.364826810342213,67.21311475409836,61,0.00011041647939302734,-4.420348287029443e-05,0.4967583670618625,0.3438904816846773,33.325040277803346,bb_10-rsi_14-stddev_2
LUNCUSDT,10,14,3,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_3
LUNCUSDT,10,14,4,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_4
LUNCUSDT,10,14,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_10-rsi_14-stddev_5
LUNCUSDT,20,10,2,-1.5052440000000143e-07,-0.20968945167431585,0.9438737962461347,64.75409836065575,122,8.30905317994457e-05,-4.283013635063365e-05,0.1811571026688333,0.048759381657983214,-210.49535557025962,bb_20-rsi_10-stddev_2
LUNCUSDT,20,10,3,4.848794999999989e-07,0.8208569382574832,1.358347287715891,61.36363636363637,44,8.230857097002442e-05,-2.375789209951195e-05,0.5890996457423431,0.609047956769007,20.609649201502663,bb_20-rsi_10-stddev_3
LUNCUSDT,20,10,4,1.5302280000000002e-07,0.5291254737461688,5.581713005934379,50.0,2,3.860998718518971e-05,-1.628647346739316e-05,0.39632957987278894,0.003849392065342405,,bb_20-rsi_10-stddev_4
LUNCUSDT,20,10,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_10-stddev_5
LUNCUSDT,20,12,2,4.82543199999999e-07,0.6800039737549772,1.2124327028322872,67.77777777777779,90,8.103189986785608e-05,-3.4250963606140816e-05,0.595497823433627,0.29099884837377443,55.86124413316774,bb_20-rsi_12-stddev_2
LUNCUSDT,20,12,3,3.5136969999999944e-07,0.5902456060393048,1.2679407072490767,66.66666666666666,36,0.00010269548494923342,-3.877036776424005e-05,0.34214717440956227,0.34166828385002734,29.04240519316264,bb_20-rsi_12-stddev_3
LUNCUSDT,20,12,4,1.5302280000000002e-07,0.5291254737461688,5.581713005934379,50.0,2,3.860998718518971e-05,-1.628647346739316e-05,0.39632957987278894,0.003849392065342405,,bb_20-rsi_12-stddev_4
LUNCUSDT,20,12,5,0.0,inf,inf,0.0,0,0.0,0.0,inf,inf,,bb_20-rsi_12-stddev_5
LUNCUSDT,20,14,2,5.660538999999998e-07,0.758468382895871,1.2947363691030942,65.27777777777779,72,7.367803684932284e-05,-2.7765476615852267e-05,0.7682803779878431,0.5253113833823124,30.04257368423748,bb_20-rsi_14-stddev_2
